Unnamed: 0,Number of Stars,Number of Planets,Discovery Year,Controversial Flag,Orbital Period [days],Orbital Period Upper Unc. [days],Orbital Period Lower Unc. [days],Orbital Period Limit Flag,Orbit Semi-Major Axis [au],Orbit Semi-Major Axis Upper Unc. [au],Orbit Semi-Major Axis Lower Unc. [au],Orbit Semi-Major Axis Limit Flag,Planet Radius [Earth Radius],Planet Radius Upper Unc. [Earth Radius],Planet Radius Lower Unc. [Earth Radius],Planet Radius Limit Flag,Planet Radius [Jupiter Radius],Planet Radius Upper Unc. [Jupiter Radius],Planet Radius Lower Unc. [Jupiter Radius],Planet Radius Limit Flag.1,Planet Mass or Mass*sin(i) [Earth Mass],Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.,Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.,Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag,Planet Mass or Mass*sin(i) [Jupiter Mass],Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.,Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.,Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag,Planet Mass or Mass*sin(i) Provenance,Eccentricity,Eccentricity Upper Unc.,Eccentricity Lower Unc.,Eccentricity Limit Flag,Insolation Flux [Earth Flux],Insolation Flux Upper Unc. [Earth Flux],Insolation Flux Lower Unc. [Earth Flux],Insolation Flux Limit Flag,Equilibrium Temperature [K],Equilibrium Temperature Upper Unc. [K],Equilibrium Temperature Lower Unc. [K],Equilibrium Temperature Limit Flag,Data show Transit Timing Variations,Stellar Effective Temperature [K],Stellar Effective Temperature Upper Unc. [K],Stellar Effective Temperature Lower Unc. [K],Stellar Effective Temperature Limit Flag,Stellar Radius [Solar Radius],Stellar Radius Upper Unc. [Solar Radius],Stellar Radius Lower Unc. [Solar Radius],Stellar Radius Limit Flag,Stellar Mass [Solar mass],Stellar Mass Upper Unc. [Solar mass],Stellar Mass Lower Unc. [Solar mass],Stellar Mass Limit Flag,Stellar Metallicity [dex],Stellar Metallicity Upper Unc. [dex],Stellar Metallicity Lower Unc. [dex],Stellar Metallicity Limit Flag,Stellar Metallicity Ratio,Stellar Surface Gravity [log10(cm/s**2)],Stellar Surface Gravity Upper Unc. [log10(cm/s**2)],Stellar Surface Gravity Lower Unc. [log10(cm/s**2)],Stellar Surface Gravity Limit Flag,RA [deg],Dec [deg],Distance [pc],Distance [pc] Upper Unc,Distance [pc] Lower Unc,V (Johnson) Magnitude,V (Johnson) Magnitude Upper Unc,V (Johnson) Magnitude Lower Unc,Ks (2MASS) Magnitude,Ks (2MASS) Magnitude Upper Unc,Ks (2MASS) Magnitude Lower Unc,Gaia Magnitude,Gaia Magnitude Upper Unc,Gaia Magnitude Lower Unc
4506,1,1,2016,0,2.61703254,7.31e-06,-7.31e-06,0.0,0.0331,0.003,-0.003,0.0,1.63,0.08,-0.12,0.0,0.145,0.007,-0.011,0.0,3.29,20.65895,-19.443815,0.0,0.0104,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,196.13,11.27,-10.56,0.0,996.0,21.0,-21.0,0.0,0,4751.0,64.17,-70.26,0.0,0.71,0.03,-0.04,0.0,0.75,0.04,-0.05,0.0,-0.07,0.16,-0.172,0.0,1.0,4.62,0.03,-0.03,0.0,290.1222112,43.085407,646.667,16.109,-15.358,16.124,0.183,-0.183,13.484,0.03,-0.03,15.7966,0.000559,-0.000559
5461,1,2,2019,0,1192.77951,5.50555,-4.43172,0.0,2.68,0.016,-0.015,0.0,12.5,0.28,-0.22,0.0,1.11,0.025,-0.02,0.0,3222.46222,373.44838,-327.68109,0.0,10.139,1.175,-1.031,0.0,4,0.314,0.024,-0.034,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,7890.0,13.0,-17.0,0.0,2.01,0.17,-0.15,0.0,1.8,0.03,-0.03,0.0,-0.21,0.03,-0.02,0.0,1.0,3.83,0.03,-0.02,0.0,86.8212337,-51.066148,19.7442,0.132,-0.1303,3.85,0.03,-0.03,3.526,0.222,-0.222,3.82015,0.0044271,-0.0044271
4696,3,2,2022,0,3.1239035,3.4e-06,-3.6e-06,0.0,0.02661,0.00047,-0.00049,0.0,1.147,0.055,-0.054,0.0,0.102,0.005,-0.005,0.0,1.54,0.2,-0.19,0.0,0.00485,0.00063,-0.0006,0.0,4,0.223,0.05,-0.042,1.0,10.9,2.4,-2.0,0.0,508.0,25.0,-25.0,0.0,0,3340.0,150.0,-150.0,0.0,0.27,0.01,-0.01,0.0,0.26,0.01,-0.01,0.0,-0.34,0.09,-0.09,0.0,1.0,4.95,0.01,-0.01,0.0,45.4624781,-16.5944956,6.86929,0.003805,-0.003805,10.59,0.046,-0.046,6.496,0.021,-0.021,10.0469,0.001234,-0.001234
5265,1,1,2014,0,10.02165,0.00055,-0.00055,0.0,0.09459,0.00084,-0.00079,0.0,11.882,0.785,-0.785,0.0,1.06,0.07,-0.07,0.0,95.349,15.8915,-15.8915,0.0,0.3,0.05,-0.05,0.0,4,0.3,0.02,-0.02,0.0,211.79,6.43,-5.6,0.0,1001.0,29.0,-32.0,0.0,0,6040.0,90.0,-90.0,0.0,1.22,0.06,-0.06,0.0,1.29,0.3,-0.3,0.0,-0.11,0.1,-0.1,0.0,1.0,4.28,0.16,-0.16,0.0,36.7758112,-50.2844247,157.963,0.636,-0.632,10.139,0.005,-0.005,8.78,0.021,-0.021,10.0269,0.000301,-0.000301
3271,1,1,2023,0,8.7396758,0.0003092,-0.0003092,0.0,0.0713,0.003,-0.003,0.0,3.29,0.26,-0.3,0.0,0.317,0.025,-0.02,0.0,10.8,20.65895,-19.443815,0.0,0.0341,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,26.17,8.92,-7.62,0.0,577.0,21.0,-21.0,0.0,0,4406.0,154.0,-170.0,0.0,0.63,0.05,-0.06,0.0,0.63,0.06,-0.06,0.0,-0.24,0.3,-0.3,0.0,1.0,4.64,0.04,-0.03,0.0,282.3705675,48.259234,701.255,18.408,-17.505,16.433,1.133,-1.133,13.882,0.062,-0.062,16.319,0.000594,-0.000594
4311,1,1,2016,0,39.64317811,1.11e-05,-1.11e-05,0.0,0.215,0.003,-0.003,0.0,10.63,0.85,-0.59,0.0,0.948,0.076,-0.053,0.0,79.4,20.65895,-19.443815,0.0,0.25,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,10.97,0.56,-0.53,0.0,472.0,21.0,-21.0,0.0,1,5363.0,59.19,-62.85,0.0,0.84,0.07,-0.05,0.0,0.88,0.04,-0.04,0.0,-0.01,0.143,-0.166,0.0,1.0,4.54,0.04,-0.08,0.0,283.9774949,44.8115613,758.469,13.877,-13.396,15.145,0.08,-0.08,13.222,0.038,-0.038,14.9929,0.000722,-0.000722
4814,1,1,2017,0,11.558337715,0.0001,-0.0001,0.0,1.16,0.16,-0.13,0.0,1.11,0.28,-0.22,0.0,0.099,0.025,-0.02,0.0,1.43,0.45,-0.32,0.0,0.0045,0.0014,-0.001,0.0,4,0.0,0.05,-0.042,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,5558.5,88.0,-88.0,0.0,0.96,0.06,-0.05,0.0,0.08,0.02,-0.01,0.0,0.02,0.1,-0.1,0.0,1.0,4.45,0.06,-0.08,0.0,268.847931,-30.2072506,3910.0,420.0,-460.0,13.5035,0.08,-0.08,11.484,0.023,-0.023,13.2865,0.000364,-0.000364
755,2,1,2009,0,510.9,1.5,-1.5,0.0,1.4,0.11,-0.11,0.0,13.5,0.28,-0.22,0.0,1.2,0.025,-0.02,0.0,535.54355,13.03103,-13.03103,0.0,1.685,0.041,-0.041,0.0,3,0.107,0.022,-0.022,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,4961.0,88.0,-88.0,0.0,4.16,0.06,-0.05,0.0,1.41,0.05,-0.05,0.0,0.04,0.03,-0.03,0.0,1.0,3.36,0.06,-0.08,0.0,289.8239604,-23.5582432,104.577,0.5735,-0.5735,7.78,0.03,-0.03,5.543,0.02,-0.02,7.52132,0.000261,-0.000261
518,2,1,2021,0,10.18271,4e-05,-4e-05,0.0,0.113,0.009,-0.013,0.0,3.2,0.1,-0.1,0.0,0.285,0.009,-0.009,0.0,10.3,20.65895,-19.443815,0.0,0.0325,0.066,-0.06055,0.0,1,0.2,0.2,-0.1,0.0,198.39,6.43,-5.6,0.0,957.0,21.0,-21.0,0.0,0,6200.0,100.0,-100.0,0.0,1.19,0.06,-0.06,0.0,1.21,0.06,-0.06,0.0,0.08,0.05,-0.05,0.0,1.0,4.2,0.3,-0.3,0.0,192.5892855,-88.1211107,105.096,0.266,-0.266,9.23,0.03,-0.03,8.002,0.031,-0.031,9.11523,0.00034,-0.00034
4448,1,1,2016,0,1.92279873,4.82e-06,-4.82e-06,0.0,0.029,0.003,-0.003,0.0,1.31,0.1,-0.08,0.0,0.117,0.009,-0.007,0.0,2.27,20.65895,-19.443815,0.0,0.00714,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,496.82,18.44,-17.76,0.0,1215.0,21.0,-21.0,0.0,0,5191.0,130.91,-100.75,0.0,0.8,0.05,-0.04,0.0,0.84,0.04,-0.05,0.0,-0.03,0.155,-0.16,0.0,1.0,4.56,0.03,-0.06,0.0,285.6173937,39.3794684,614.571,8.397,-8.177,15.153,0.126,-0.126,12.869,0.026,-0.026,14.8177,0.000544,-0.000544
32,1,1,2008,0,934.3,8.6,-8.6,0.0,2.11,0.11,-0.11,0.0,13.4,0.28,-0.22,0.0,1.19,0.025,-0.02,0.0,638.8383,24.47291,-24.47291,0.0,2.01,0.077,-0.077,0.0,3,0.073,0.036,-0.036,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,4938.0,88.0,-88.0,0.0,5.2,0.06,-0.05,0.0,1.44,0.05,-0.05,0.0,-0.13,0.02,-0.02,0.0,1.0,3.19,0.06,-0.08,0.0,97.6960311,58.1611753,54.6599,0.2734,-0.2734,5.87307,0.023,-0.023,3.701,0.3,-0.3,5.60686,0.001085,-0.001085
3548,1,5,2014,0,7.055679,4.3e-05,-4.3e-05,0.0,0.068,0.003,-0.003,0.0,2.23,0.21,-0.21,0.0,0.199,0.019,-0.019,0.0,5.6,20.65895,-19.443815,0.0,0.0176,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,103.0,10.76,-9.56,0.0,808.0,21.0,-21.0,0.0,0,5299.0,100.0,-100.0,0.0,0.83,0.07,-0.07,0.0,0.85,0.04,-0.05,0.0,-0.07,0.114,-0.114,0.0,1.0,4.54,0.15,-0.15,0.0,295.7661979,42.4242822,1056.48,45.79,-42.19,16.303,0.069,-0.069,13.97,0.057,-0.057,15.9419,0.000569,-0.000569
4337,1,1,2016,0,7.40742793,3.434e-05,-3.434e-05,0.0,0.0745,0.003,-0.003,0.0,2.52,0.65,-0.29,0.0,0.225,0.058,-0.026,0.0,6.9,20.65895,-19.443815,0.0,0.0217,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,439.78,47.31,-41.78,0.0,938.0,21.0,-21.0,0.0,0,5934.0,95.16,-141.93,0.0,1.1,0.28,-0.12,0.0,1.07,0.09,-0.07,0.0,0.08,0.142,-0.165,0.0,1.0,4.38,0.09,-0.17,0.0,292.2628779,37.2369732,1705.99,78.585,-78.585,15.37,0.195,-0.195,13.603,0.047,-0.047,15.2186,0.000444,-0.000444
2970,1,2,2013,0,49.40926,0.00078,-0.00077,0.0,0.2655,0.003,-0.003,0.0,8.73,0.36,-0.34,0.0,0.779,0.032,-0.03,0.0,14.7,2.7,-2.5,0.0,0.04625,0.0085,-0.00787,0.0,4,0.0,0.05,-0.042,0.0,25.4,1.6,-1.6,0.0,497.0,21.0,-21.0,0.0,1,5732.0,60.0,-60.0,0.0,1.32,0.05,-0.05,0.0,0.92,0.03,-0.02,0.0,-0.11,0.04,-0.04,0.0,1.0,4.1,0.1,-0.1,0.0,286.0471442,45.0532038,1435.44,42.1,-39.81,15.171,0.149,-0.149,13.421,0.04,-0.04,14.9414,0.000319,-0.000319
5125,2,1,2023,0,4.0664428,5.8e-06,-5.8e-06,0.0,0.04823,0.00075,-0.00079,0.0,13.305,0.359,-0.347,0.0,1.187,0.032,-0.031,0.0,136.66622,41.31769,-41.31769,0.0,0.43,0.13,-0.13,0.0,4,0.0,0.05,-0.042,0.0,223.0,16.0,-13.0,0.0,1074.0,19.0,-16.0,0.0,0,5281.0,86.0,-76.0,0.0,0.86,0.02,-0.02,0.0,0.91,0.04,-0.04,0.0,0.168,0.084,-0.087,0.0,1.0,4.53,0.02,-0.02,0.0,39.4297435,80.2673838,205.387,1.197,-1.184,12.084,0.025,-0.025,10.286,0.021,-0.021,12.0572,0.000263,-0.000263
1157,1,1,2022,0,25775.78859,13279.46721,-9595.00303,0.0,15.947,4.799,-4.381,0.0,12.5,0.28,-0.22,0.0,1.12,0.025,-0.02,0.0,2877.30057,854.95841,-815.86552,0.0,9.053,2.69,-2.567,0.0,4,0.219,0.156,-0.152,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,4927.56,111.21,-93.87,0.0,0.78,0.05,-0.04,0.0,0.81,0.09,-0.09,0.0,-0.02,0.015,-0.015,0.0,2.0,4.56,0.08,-0.08,0.0,148.9256674,-18.1069385,40.3661,0.0557,-0.0555,9.36,0.03,-0.03,7.086,0.018,-0.018,9.06059,0.000707,-0.000707
2022,1,2,2016,0,0.76212926,2.73e-06,-2.73e-06,0.0,0.0162,0.003,-0.003,0.0,0.8,0.12,-0.06,0.0,0.071,0.011,-0.005,0.0,0.437,20.65895,-19.443815,0.0,0.00137,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,2761.76,109.22,-105.25,0.0,1872.0,21.0,-21.0,0.0,0,5592.0,63.05,-65.87,0.0,0.93,0.16,-0.06,0.0,0.95,0.04,-0.05,0.0,0.03,0.132,-0.172,0.0,1.0,4.49,0.05,-0.14,0.0,285.3873706,45.0490265,667.693,8.325,-8.126,14.395,0.08,-0.08,12.656,0.033,-0.033,14.2726,0.000409,-0.000409
3049,1,1,2021,0,56.49330139,0.0001,-0.0001,0.0,0.3259,0.003,-0.003,0.0,3.33,0.28,-0.22,0.0,0.297,0.025,-0.02,0.0,11.1,20.65895,-19.443815,0.0,0.0348,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,18.62,23.81,-5.32,0.0,681.0,21.0,-21.0,0.0,0,6160.0,123.0,-123.0,0.0,2.05,0.35,-0.53,0.0,1.44,0.13,-0.19,0.0,0.24,0.15,-0.15,0.0,1.0,3.98,0.18,-0.11,0.0,295.1390408,40.9790527,1056.88,19.185,-19.185,13.605,0.08,-0.08,12.264,0.023,-0.023,13.4841,0.00021,-0.00021
744,1,2,2017,0,16.8191,0.0044,-0.0044,0.0,0.11878,0.00025,-0.00025,0.0,2.98,0.28,-0.22,0.0,0.266,0.025,-0.02,0.0,9.18,0.97,-0.97,0.0,0.02888,0.00305,-0.00305,0.0,3,0.111,0.08,-0.08,0.0,23.5,4.5,-4.5,0.0,821.5,21.0,-21.0,0.0,0,4931.0,77.0,-77.0,0.0,0.78,0.04,-0.04,0.0,0.79,0.02,-0.02,0.0,0.03,0.05,-0.05,0.0,1.0,4.44,0.17,-0.17,0.0,285.7739138,-11.044941,27.7843,0.0483,-0.0481,8.42,0.03,-0.03,6.22,0.031,-0.031,8.14249,0.000548,-0.000548
5070,1,1,2022,0,0.3711281,5e-07,-5e-07,0.0,0.0064,0.0001,-0.0001,0.0,1.25,0.08,-0.08,0.0,0.112,0.007,-0.007,0.0,2.1,20.65895,-19.443815,0.0,0.0066,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,204.49,6.43,-5.6,0.0,1060.0,54.0,-54.0,0.0,0,3333.0,157.0,-157.0,0.0,0.27,0.01,-0.01,0.0,0.25,0.01,-0.01,0.0,0.02,0.1,-0.1,0.0,1.0,4.97,0.04,-0.04,0.0,43.3161555,0.0523366,48.582,0.2487,-0.2462,15.692,0.032,-0.032,10.779,0.019,-0.019,14.3977,0.000644,-0.000644
3439,1,3,2014,0,12.412183,8.2e-05,-8.2e-05,0.0,0.105,0.003,-0.003,0.0,2.15,1.03,-1.03,0.0,0.192,0.092,-0.092,0.0,3.2,3.7,-2.7,0.0,0.01,0.012,-0.008,0.0,4,0.0,0.05,-0.042,0.0,67.22,8.61,-7.46,0.0,787.0,21.0,-21.0,0.0,0,5957.0,200.0,-200.0,0.0,0.91,0.43,-0.43,0.0,0.93,0.04,-0.05,0.0,0.16,0.15,-0.15,0.0,1.0,4.52,0.3,-0.3,0.0,288.1646541,45.8164257,1389.48,75.41,-68.16,16.012,0.218,-0.218,14.254,0.068,-0.068,15.8379,0.000587,-0.000587
5364,1,1,2011,0,0.813475,1e-06,-1e-06,0.0,0.0142,0.0004,-0.0004,0.0,10.424,0.785,-1.009,0.0,0.93,0.07,-0.09,0.0,565.714,31.782,-31.782,0.0,1.78,0.1,-0.1,0.0,4,0.0,0.05,-0.042,0.0,680.89,6.43,-5.6,0.0,1427.0,8.0,-8.0,0.0,1,4400.0,200.0,-88.0,0.0,0.6,0.03,-0.04,0.0,0.58,0.05,-0.05,0.0,-0.01,0.15,-0.15,0.0,1.0,4.49,0.13,-0.1,0.0,154.9081869,-9.8064431,86.7467,0.3281,-0.3257,12.305,0.057,-0.057,9.267,0.026,-0.026,11.907,0.001847,-0.001847
1705,1,2,2022,0,6.669,0.0002,-0.0002,0.0,0.0552,0.0017,-0.0023,0.0,1.929,0.063,-0.073,0.0,0.172,0.006,-0.006,0.0,4.38,20.65895,-19.443815,0.0,0.0138,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,56.13,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,4343.0,138.0,-138.0,0.0,0.73,0.06,-0.05,0.0,0.81,0.36,-0.25,0.0,-0.102,0.235,-0.235,0.0,1.0,4.62,0.15,-0.15,0.0,351.6361913,-4.6066569,260.036,2.374,-2.333,14.289,0.195,-0.195,11.438,0.023,-0.023,13.9384,0.000406,-0.000406
3032,1,1,2021,0,44.29919815,0.0001,-0.0001,0.0,0.2348,0.003,-0.003,0.0,2.273,0.28,-0.22,0.0,0.203,0.025,-0.02,0.0,5.79,20.65895,-19.443815,0.0,0.0182,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,10.85,2.66,-2.18,0.0,463.0,21.0,-21.0,0.0,0,5316.0,85.0,-74.0,0.0,0.92,0.07,-0.07,0.0,0.88,0.05,-0.04,0.0,0.16,0.15,-0.15,0.0,1.0,4.46,0.08,-0.06,0.0,282.0333419,44.4779955,748.569,12.972,-12.545,15.346,0.057,-0.057,13.33,0.028,-0.028,15.1345,0.000417,-0.000417
1983,2,3,2014,0,23.668205,5.6e-05,-5.6e-05,0.0,0.153,0.003,-0.003,0.0,3.13,0.55,-0.55,0.0,0.279,0.049,-0.049,0.0,9.96,20.65895,-19.443815,0.0,0.0313,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,45.44,1.12,-1.09,0.0,668.0,21.0,-21.0,0.0,0,5711.0,74.0,-74.0,0.0,1.35,0.22,-0.22,0.0,0.81,0.04,-0.04,0.0,-0.38,0.1,-0.1,0.0,2.0,4.11,0.1,-0.1,0.0,287.6046621,42.1665104,400.785,4.483,-4.386,12.697,0.08,-0.08,11.209,0.011,-0.011,12.5697,0.00021,-0.00021
1818,1,1,2023,0,11.558337715,0.0001,-0.0001,0.0,2.44,0.88,-0.75,0.0,1.33,0.28,-0.22,0.0,0.118,0.025,-0.02,0.0,2.32,7.43,-1.56,0.0,0.0073,0.02338,-0.00491,0.0,4,0.0,0.05,-0.042,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,5558.5,88.0,-88.0,0.0,0.96,0.06,-0.05,0.0,0.41,0.25,-0.21,0.0,0.02,0.1,-0.1,0.0,1.0,4.45,0.06,-0.08,0.0,266.44725,-26.2663694,5080.0,2240.0,-2180.0,13.5035,0.08,-0.08,11.484,0.023,-0.023,13.2865,0.000364,-0.000364
4612,1,2,2023,0,20.99757968,3.334e-05,-3.334e-05,0.0,0.1394,0.003,-0.003,0.0,2.97,0.61,-0.43,0.0,0.461,0.025,-0.02,0.0,9.11,20.65895,-19.443815,0.0,0.0287,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,27.2,18.29,-9.65,0.0,582.0,21.0,-21.0,0.0,0,5211.0,181.0,-163.0,0.0,0.9,0.19,-0.13,0.0,0.82,0.1,-0.06,0.0,0.08,0.25,-0.3,0.0,1.0,4.45,0.12,-0.18,0.0,298.6079128,46.45366,486.105,5.387,-5.387,14.718,0.172,-0.172,12.519,0.024,-0.024,14.5084,0.000414,-0.000414
5241,1,1,2019,0,11.558337715,0.0001,-0.0001,0.0,2880.0,20.0,-20.0,0.0,12.2,0.28,-0.22,0.0,1.09,0.025,-0.02,0.0,5085.28,635.66,-635.66,0.0,16.0,2.0,-2.0,0.0,4,0.0,0.05,-0.042,0.0,98.435,6.43,-5.6,0.0,2270.0,90.0,-90.0,0.0,0,3460.0,100.0,-100.0,0.0,0.71,0.14,-0.18,0.0,0.36,0.08,-0.08,0.0,0.02,0.1,-0.1,0.0,1.0,4.25,0.06,-0.08,0.0,245.3730855,-25.4954265,137.901,0.973,-0.96,15.543,0.183,-0.183,10.193,0.021,-0.021,14.1769,0.000768,-0.000768
103,1,1,2015,0,5.20851,0.00038,-0.00038,0.0,0.0603,0.005,-0.005,0.0,10.705,0.74,-0.74,0.0,0.955,0.066,-0.066,0.0,153.82972,27.65121,-27.65121,0.0,0.484,0.087,-0.087,0.0,4,0.047,0.055,-0.038,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,5150.0,100.0,-100.0,0.0,1.78,0.11,-0.11,0.0,1.01,0.14,-0.14,0.0,0.15,0.1,-0.1,0.0,1.0,3.6,0.2,-0.2,0.0,278.6883216,5.5736911,766.183,14.685,-14.152,13.783,0.069,-0.069,11.032,0.025,-0.025,13.4119,0.000393,-0.000393
3123,1,1,2021,0,19.94750023,0.0001,-0.0001,0.0,0.1421,0.003,-0.003,0.0,2.925,0.28,-0.22,0.0,0.261,0.025,-0.02,0.0,8.88,20.65895,-19.443815,0.0,0.0279,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,36.14,24.06,-9.0,0.0,625.0,21.0,-21.0,0.0,0,5749.0,153.0,-170.0,0.0,0.86,0.19,-0.07,0.0,0.96,0.09,-0.13,0.0,-0.1,0.25,-0.3,0.0,1.0,4.55,0.04,-0.16,0.0,288.9555263,44.705707,1366.18,78.15,-70.28,15.955,0.081,-0.081,14.298,0.069,-0.069,15.9544,0.00059,-0.00059
4857,1,2,2022,0,11.558337715,0.0001,-0.0001,0.0,3.29,4.15,-2.52,0.0,13.1,0.28,-0.22,0.0,1.17,0.025,-0.02,0.0,1090.15144,581.62598,-371.85924,0.0,3.43,1.83,-1.17,0.0,4,0.0,0.05,-0.042,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,5558.5,88.0,-88.0,0.0,0.96,0.06,-0.05,0.0,0.92,0.49,-0.32,0.0,0.02,0.1,-0.1,0.0,1.0,4.45,0.06,-0.08,0.0,266.406,-24.4472778,4400.0,1150.0,-1020.0,13.5035,0.08,-0.08,11.484,0.023,-0.023,13.2865,0.000364,-0.000364
783,1,1,2022,0,1143.59858,1.76742,-1.7068,0.0,2.406,0.045,-0.047,0.0,12.9,0.28,-0.22,0.0,1.15,0.025,-0.02,0.0,1598.67689,378.2158,-0.95349,0.0,5.03,1.19,-0.003,0.0,4,0.559,0.01,-0.01,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,5360.0,40.0,-40.0,0.0,2.59,0.06,-0.05,0.0,1.42,0.08,-0.08,0.0,-0.24,0.06,-0.06,0.0,1.0,4.02,0.1,-0.1,0.0,300.7537294,28.3065564,62.7146,0.12105,-0.12105,7.3,0.03,-0.03,5.352,0.016,-0.016,7.08482,0.000179,-0.000179
2422,2,2,2014,0,11.5789,3e-05,-3e-05,0.0,0.106,0.003,-0.003,0.0,2.05,0.38,-0.38,0.0,0.183,0.034,-0.034,0.0,19.8,11.7,-10.4,0.0,0.062,0.037,-0.033,0.0,4,0.0,0.05,-0.042,0.0,257.98,6.24,-6.06,0.0,951.0,21.0,-21.0,0.0,1,6165.0,100.0,-100.0,0.0,1.35,0.25,-0.25,0.0,1.2,0.04,-0.04,0.0,0.0,0.012,-0.012,0.0,2.0,4.24,0.15,-0.15,0.0,296.4673039,42.5987984,420.818,4.389,-4.3,11.822,0.046,-0.046,10.519,0.012,-0.012,11.7544,0.000201,-0.000201
3562,2,5,2014,0,63.33627,0.0006,-0.00062,0.0,0.255,0.043,-0.042,0.0,1.8,0.31,-0.3,0.0,0.161,0.028,-0.027,0.0,3.89,20.65895,-19.443815,0.0,0.0123,0.066,-0.06055,0.0,1,0.33,0.05,-0.042,1.0,0.62,0.11,-0.1,0.0,274.0,15.0,-15.0,0.0,0,3740.0,130.0,-130.0,0.0,0.48,0.07,-0.09,0.0,0.5,0.07,-0.09,0.0,-0.08,0.28,-0.3,0.0,1.0,4.77,0.09,-0.06,0.0,286.5400278,49.4372614,167.0,21.428,-20.247,16.363,1.133,-1.133,12.6,0.028,-0.028,15.9015,0.003522,-0.003522
2655,1,3,2016,0,5.3227406,0.0006331,-0.0006331,0.0,0.06,0.003,-0.003,0.0,1.65,0.24,-0.11,0.0,0.147,0.021,-0.01,0.0,3.36,20.65895,-19.443815,0.0,0.0106,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,135.18,3.78,-3.69,0.0,1167.0,21.0,-21.0,0.0,1,5477.0,62.89,-65.13,0.0,0.88,0.09,-0.05,0.0,0.92,0.04,-0.04,0.0,0.03,0.141,-0.166,0.0,1.0,4.52,0.04,-0.1,0.0,288.1624396,48.165153,489.876,3.8095,-3.8095,14.15,0.149,-0.149,12.3,0.025,-0.025,14.0055,0.000469,-0.000469
2805,1,2,2016,0,6.6513802,0.0003227,-0.0003227,0.0,0.0678,0.003,-0.003,0.0,2.66,0.29,-0.21,0.0,0.237,0.026,-0.019,0.0,7.56,20.65895,-19.443815,0.0,0.0238,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,89.63,2.04,-1.98,0.0,1095.0,21.0,-21.0,0.0,0,5355.0,178.89,-191.86,0.0,0.84,0.09,-0.06,0.0,0.88,0.06,-0.05,0.0,-0.01,0.143,-0.167,0.0,1.0,4.54,0.04,-0.09,0.0,297.2121215,43.643789,413.873,3.221,-3.174,14.319,0.046,-0.046,12.066,0.017,-0.017,14.1012,0.000732,-0.000732
229,2,1,2020,0,24.422,0.014,-0.014,0.0,0.142,0.005,-0.005,0.0,3.25,0.28,-0.22,0.0,0.29,0.025,-0.02,0.0,10.6,1.2,-1.2,0.0,0.03335,0.00378,-0.00378,0.0,3,0.109,0.1,-0.075,0.0,98.435,6.43,-5.6,0.0,391.0,20.0,-20.0,0.0,0,4014.0,100.0,-100.0,0.0,0.58,0.03,-0.03,0.0,0.64,0.07,-0.07,0.0,-0.03,0.16,-0.16,0.0,1.0,4.68,0.07,-0.07,0.0,138.5916722,52.6835211,6.33256,0.00167,-0.00168,7.7,0.1,-0.1,4.136,0.02,-0.02,7.04775,0.00044,-0.00044
